--------------------------------------------------------------
Output text data of Measurement
C:\Users\Public\Documents\Length Stds Data\L0168\straightness.rnd,13/05/2021 2:08:46 p.m.
Title,straightness
Sub Title,
Created By,c.young
Created Date/Time,12/05/2021 3:55:09 p.m.
Revised Date,13/05/2021 2:01:41 p.m.
Revised By,c.young
Revision No.,1
Start time of part program,13/05/2021 2:01:44 p.m.
End time of part program,13/05/2021 2:08:05 p.m.
--------------------------------------------------------------
Parameter LSLI,Straightness(In/Out)(STRt)
Straightness(In/Out)<Straight_2>,4.101µm

Extracted line,Filter Setting,Z Position,Angle Pos
Linear-Inner<LN_2>,Gaussian-50%Low[0.25 mm],2.5055 mm,179.77 °
Curve No.,Point No.,ZPos (mm),Extracted line (µm),Profile (µm),LSD (µm),Delete Flag
1,315,4.0095,0.5733,0.9943,-0.3911,0
1,316,4.0135,0.6565,0.9997,-0.3862,0
1,317,4.0175,0.7592,1.0057,-0.3808,0
1,318,4.0215,0.8749,1.0121,-0.3749,0
1,319,4.0255,1.0036,1.0187,-0.3689,0
1,320,4.0295,1.1518,1.0253,-0.3628,0
1,321,4.0335,1.3377,1.0316,-0.3570,0
1,322,4.0375,1.5834,1.0376,-0.3516,0
1,323,4.0415,1.8473,1.0429,-0.3468,0
1,324,4.0455,2.0085,1.0475,-0.3428,0
1,325,4.0495,1.9682,1.0512,-0.3396,0
1,326,4.0535,1.7680,1.0540,-0.3373,0
1,327,4.0575,1.5301,1.0558,-0.3361,0
1,328,4.0615,1.3351,1.0566,-0.3358,0
1,329,4.0655,1.1869,1.0564,-0.3365,0
1,330,4.0695,1.0634,1.0553,-0.3382,0
1,331,4.0735,0.9412,1.0533,-0.3407,0
1,332,4.0775,0.8073,1.0505,-0.3440,0
1,333,4.0815,0.6812,1.0470,-0.3481,0
1,334,4.0855,0.6123,1.0428,-0.3529,0
1,335,4.0895,0.6032,1.0380,-0.3582,0
1,336,4.0935,0.6123,1.0326,-0.3641,0
1,337,4.0975,0.6162,1.0268,-0.3705,0
1,338,4.1015,0.6344,1.0204,-0.3774,0
1,339,4.1055,0.6838,1.0136,-0.3847,0
1,340,4.1095,0.7488,1.0062,-0.3926,0
1,341,4.1135,0.8255,0.9983,-0.4011,0
1,342,4.1175,0.9230,0.9899,-0.4101,0
1,343,4.1215,1.0322,0.9808,-0.4197,0
1,344,4.1255,1.1388,0.9711,-0.4299,0
1,345,4.1295,1.2675,0.9607,-0.4408,0
1,346,4.1335,1.4625,0.9497,-0.4523,0
1,347,4.1375,1.6835,0.9381,-0.4645,0
1,348,4.1415,1.8018,0.9260,-0.4772,0
1,349,4.1455,1.7290,0.9134,-0.4903,0
1,350,4.1495,1.5210,0.9004,-0.5038,0
1,351,4.1535,1.2948,0.8873,-0.5175,0
1,352,4.1575,1.1037,0.8741,-0.5312,0
1,353,4.1615,0.9308,0.8612,-0.5447,0
1,354,4.1655,0.7670,0.8487,-0.5577,0
1,355,4.1695,0.6201,0.8368,-0.5701,0
1,356,4.1735,0.4875,0.8258,-0.5817,0
1,357,4.1775,0.3640,0.8159,-0.5921,0
1,358,4.1815,0.2587,0.8072,-0.6013,0
1,359,4.1855,0.1950,0.8000,-0.6091,0
1,360,4.1895,0.1716,0.7944,-0.6153,0
1,361,4.1935,0.1716,0.7903,-0.6198,0
1,362,4.1975,0.1924,0.7880,-0.6227,0
1,363,4.2015,0.2288,0.7873,-0.6239,0
1,364,4.2055,0.2769,0.7882,-0.6236,0
1,365,4.2095,0.3367,0.7907,-0.6216,0
1,366,4.2135,0.4199,0.7945,-0.6184,0
1,367,4.2175,0.5239,0.7995,-0.6139,0
1,368,4.2215,0.6383,0.8056,-0.6084,0
1,369,4.2255,0.7579,0.8124,-0.6020,0
1,370,4.2295,0.9009,0.8199,-0.5951,0
1,371,4.2335,1.0920,0.8278,-0.5877,0
1,372,4.2375,1.3403,0.8360,-0.5801,0
1,373,4.2415,1.5951,0.8442,-0.5724,0
1,374,4.2455,1.7485,0.8524,-0.5647,0
1,375,4.2495,1.7225,0.8605,-0.5572,0
1,376,4.2535,1.5457,0.8684,-0.5498,0
1,377,4.2575,1.3273,0.8761,-0.5427,0
1,378,4.2615,1.1479,0.8836,-0.5357,0
1,379,4.2655,1.0101,0.8910,-0.5289,0
1,380,4.2695,0.8762,0.8983,-0.5221,0
1,381,4.2735,0.7280,0.9057,-0.5153,0
1,382,4.2775,0.5876,0.9131,-0.5083,0
1,383,4.2815,0.4901,0.9208,-0.5012,0
1,384,4.2855,0.4472,0.9288,-0.4937,0
1,385,4.2895,0.4394,0.9372,-0.4859,0
1,386,4.2935,0.4407,0.9461,-0.4776,0
1,387,4.2975,0.4498,0.9553,-0.4688,0
1,388,4.3015,0.4784,0.9651,-0.4596,0
1,389,4.3055,0.5330,0.9752,-0.4500,0
1,390,4.3095,0.6058,0.9857,-0.4401,0
1,391,4.3135,0.6903,0.9965,-0.4299,0
1,392,4.3175,0.7839,1.0074,-0.4195,0
1,393,4.3215,0.8944,1.0183,-0.4091,0
1,394,4.3255,1.0231,1.0291,-0.3988,0
1,395,4.3295,1.1830,1.0397,-0.3888,0
1,396,4.3335,1.3910,1.0498,-0.3792,0
1,397,4.3375,1.6484,1.0596,-0.3700,0
1,398,4.3415,1.8941,1.0687,-0.3614,0
1,399,4.3455,2.0189,1.0772,-0.3534,0
1,400,4.3495,1.9578,1.0851,-0.3460,0
1,401,4.3535,1.7563,1.0924,-0.3394,0
1,402,4.3575,1.5249,1.0990,-0.3333,0
1,403,4.3615,1.3312,1.1050,-0.3278,0
1,404,4.3655,1.1791,1.1106,-0.3228,0
1,405,4.3695,1.0439,1.1158,-0.3181,0
1,406,4.3735,0.9100,1.1207,-0.3137,0
1,407,4.3775,0.7878,1.1254,-0.3096,0
1,408,4.3815,0.6994,1.1300,-0.3054,0
1,409,4.3855,0.6552,1.1347,-0.3013,0
1,410,4.3895,0.6435,1.1394,-0.2971,0
1,411,4.3935,0.6474,1.1443,-0.2928,0
1,412,4.3975,0.6656,1.1492,-0.2884,0
1,413,4.4015,0.7007,1.1543,-0.2839,0
1,414,4.4055,0.7553,1.1594,-0.2793,0
1,415,4.4095,0.8242,1.1644,-0.2748,0
1,416,4.4135,0.9074,1.1693,-0.2705,0
1,417,4.4175,1.0088,1.1738,-0.2665,0
1,418,4.4215,1.1258,1.1780,-0.2629,0
1,419,4.4255,1.2584,1.1816,-0.2598,0
1,420,4.4295,1.4183,1.1845,-0.2575,0
1,421,4.4335,1.6276,1.1866,-0.2559,0
1,422,4.4375,1.8785,1.1878,-0.2552,0
1,423,4.4415,2.0969,1.1880,-0.2555,0
1,424,4.4455,2.1723,1.1873,-0.2568,0
1,425,4.4495,2.0657,1.1856,-0.2590,0
1,426,4.4535,1.8499,1.1830,-0.2621,0
1,427,4.4575,1.6198,1.1796,-0.2661,0
1,428,4.4615,1.4144,1.1755,-0.2707,0
1,429,4.4655,1.2350,1.1710,-0.2758,0
1,430,4.4695,1.0855,1.1660,-0.2813,0
1,431,4.4735,0.9568,1.1609,-0.2869,0
1,432,4.4775,0.8268,1.1559,-0.2925,0
1,433,4.4815,0.6981,1.1512,-0.2978,0
1,434,4.4855,0.6136,1.1468,-0.3027,0
1,435,4.4895,0.5902,1.1431,-0.3069,0
1,436,4.4935,0.6019,1.1401,-0.3105,0
1,437,4.4975,0.6110,1.1379,-0.3132,0
1,438,4.5015,0.6214,1.1366,-0.3150,0
1,439,4.5055,0.6526,1.1363,-0.3159,0
1,440,4.5095,0.7137,1.1368,-0.3159,0
1,441,4.5135,0.7956,1.1382,-0.3150,0
1,442,4.5175,0.8840,1.1404,-0.3133,0
1,443,4.5215,0.9828,1.1434,-0.3110,0
1,444,4.5255,1.0985,1.1469,-0.3080,0
1,445,4.5295,1.2363,1.1509,-0.3045,0
1,446,4.5335,1.4001,1.1553,-0.3007,0
1,447,4.5375,1.6068,1.1599,-0.2965,0
1,448,4.5415,1.8369,1.1648,-0.2922,0
1,449,4.5455,2.0007,1.1697,-0.2878,0
1,450,4.5495,1.9903,1.1748,-0.2833,0
1,451,4.5535,1.8018,1.1799,-0.2787,0
1,452,4.5575,1.5496,1.1852,-0.2740,0
1,453,4.5615,1.3585,1.1905,-0.2692,0
1,454,4.5655,1.2415,1.1960,-0.2642,0
